,Unnamed: 0,word,link,sentence,synonyms,synset,fingerspelled,variations
6466,197,hate,sign/hate/585/1,I hate baseball bats.,"['AWFUL', ""CAN'T STAND THAT"", 'DESPISE (as in ""to despise someone or something"")', 'DETEST (as in ""to detest someone or something"")', 'HATRED (as in ""to show hatred to someone or something"")']",Synset('hate.v.01'),False,3
6467,198,hate,sign/hate/585/1,I hate monkeys.,"['AWFUL', ""CAN'T STAND THAT"", 'DESPISE (as in ""to despise someone or something"")', 'DETEST (as in ""to detest someone or something"")', 'HATRED (as in ""to show hatred to someone or something"")']",Synset('hate.v.01'),False,3
6468,199,hate,sign/hate/585/1,I hate deer.,"['AWFUL', ""CAN'T STAND THAT"", 'DESPISE (as in ""to despise someone or something"")', 'DETEST (as in ""to detest someone or something"")', 'HATRED (as in ""to show hatred to someone or something"")']",Synset('hate.v.01'),False,3
6469,200,hate,sign/hate/585/1,I hate mosquitoes.,"['AWFUL', ""CAN'T STAND THAT"", 'DESPISE (as in ""to despise someone or something"")', 'DETEST (as in ""to detest someone or something"")', 'HATRED (as in ""to show hatred to someone or something"")']",Synset('hate.v.01'),False,3
6470,201,hate,sign/hate/585/1,I hate turkeys.,"['AWFUL', ""CAN'T STAND THAT"", 'DESPISE (as in ""to despise someone or something"")', 'DETEST (as in ""to detest someone or something"")', 'HATRED (as in ""to show hatred to someone or something"")']",Synset('hate.v.01'),False,3
6471,202,hate,sign/hate/12788/1,,"[""CAN'T STAND ME"", 'DESPISE (as in ""to despise me"")', 'DETEST (as in ""to detest me"")', 'HATRED (as in ""to show hatred to me"")']",,False,1
6472,203,hatred,sign/hatred/3586/1,,"['AWFUL', ""CAN'T STAND THAT"", 'DESPISE (as in ""to despise someone or something"")', 'DETEST (as in ""to detest someone or something"")', 'HATE (as in ""to hate something or someone"")']",,False,3
6473,204,hatred,sign/hatred/12792/1,,"[""CAN'T STAND ME"", 'DESPISE (as in ""to despise me"")', 'DETEST (as in ""to detest me"")', 'HATE (as in ""to hate me"")']",,False,1
6474,205,haughty,sign/haughty/12853/1,,"['ELITE', 'FUSSY', 'POSH', 'PUTTING ON AIRS', 'SNOB', 'SNOOTY', 'SNOTTY', 'SOPHISTICATED', 'STUCK UP']",,False,1
6475,206,haunt,sign/haunt/1863/1,,"['AFRAID', 'CHICKEN (as in ""scared, coward"")', 'FEAR', 'FEARFUL', 'FRIGHTENED', 'INTIMIDATE', 'PANIC', 'RECOIL', 'SCARED', 'SPOOKY', 'TERRIFIED', 'TERRIFY', 'TERROR']",,False,2
6476,207,have,sign/have/8410/1,Simple recipes are the best because you don't have to buy many ingredients.,"['IMPERATIVE', 'MANDATE', 'MUST', 'OBLIGATED', 'REQUIRE', 'VITAL (as in ""neccesary or must"")']",Synset('own.v.01'),False,1
6477,208,have,sign/have/183/1,I have a dentist appointment tomorrow.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6478,209,have,sign/have/183/1,I have a new stepmother.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('induce.v.02'),False,2
6479,210,have,sign/have/183/1,I have a fake tooth.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6480,211,have,sign/have/183/1,"To be successful, it helps to have good grammar.","['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6481,212,have,sign/have/183/1,I have seven white horses.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6482,213,have,sign/have/183/1,My neighbor has 8 children and 4 dogs.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('induce.v.02'),False,2
6483,214,have,sign/have/183/1,I have more than 100 pigs on my farm.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('give_birth.v.01'),False,2
6484,215,have,sign/have/183/1,You can't put a price on freedom.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('have.v.09'),False,2
6485,216,have,sign/have/183/1,We are having spaghetti and meatballs for dinner.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6486,217,have,sign/have/183/1,I want to ask you another question.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('consume.v.02'),False,2
6487,218,have,sign/have/183/1,"Matt Hamill is a Deaf wrestler. He won three NCAA National Championships, a silver and gold medal in the Deaflympics, and there is a movie about his life called “The Hammer.”","['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('suffer.v.02'),False,2
6488,219,have,sign/have/183/1,It is your right to a free and appropriate education.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6489,220,have,sign/have/183/1,My library has ASL story time every month.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6490,221,have,sign/have/183/1,I am lucky to have a very big bathtub.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('get.v.03'),False,2
6491,222,have,sign/have/183/1,I have 10 different fish in my aquarium.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6492,223,have,sign/have/183/1,Do you have a 20 dollar bill?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6493,224,have,sign/have/183/1,CJ Jones is a famous Deaf actor and comedian. He says “Anything is possible. Success has nothing to do with being deaf or black or any disability. It has to do with your passion to do greater things in life!”,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('have.v.02'),False,2
6494,225,have,sign/have/183/1,"Rush Limbaugh is a radio host. He is deaf, but uses cochlear implants to hear.","['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6495,226,have,sign/have/183/1,I have six siblings and I am the oldest.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6496,227,have,sign/have/183/1,I wish we had more healthy school lunch options.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6497,228,have,sign/have/183/1,Both my son and daughter have red hair.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('have.v.01'),False,2
6498,229,have,sign/have/183/1,How many bedrooms and bathrooms do you have?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('own.v.01'),False,2
6499,230,have,sign/have/183/1,I have 3 bedrooms and 2 bathrooms.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6500,231,have,sign/have/183/1,I have two bedrooms and one and a half bathrooms.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('have.v.09'),False,2
6501,232,have,sign/have/183/1,I have five bedrooms and four and a half bathrooms.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6502,233,have,sign/have/183/1,I love anything that has chocolate in it.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6503,234,have,sign/have/183/1,"To be successful, it helps to have good grammar.","['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6504,235,have,sign/have/183/1,Regina Hughes was the first deaf artist to have a solo show at the Smithsonian.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6505,236,have,sign/have/183/1,My house has a good security system.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('own.v.01'),False,2
6506,237,have,sign/have/183/1,I have 10 black coats.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6507,238,have,sign/have/183/1,I have 2 red dresses.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6508,239,have,sign/have/183/1,I have 4 orange hats.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6509,240,have,sign/have/183/1,I have 7 tan pants.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6510,241,have,sign/have/183/1,I have 5 purple ties.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6511,242,have,sign/have/183/1,I have 6 brown shoes.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6512,243,have,sign/have/183/1,What clothes do you have?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6513,244,have,sign/have/183/1,I have 6 brown shoes.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6514,245,have,sign/have/183/1,I have 10 black coats.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6515,246,have,sign/have/183/1,We have a lot of pride in our community.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6516,247,have,sign/have/183/1,Do you have a library card?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6517,248,have,sign/have/183/1,What services does the library have?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6518,249,have,sign/have/183/1,The library has internet.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6519,250,have,sign/have/183/1,Does the library offer internet?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('accept.v.02'),False,2
6520,251,have,sign/have/183/1,Does the library offer help with your homework?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('accept.v.02'),False,2
6521,252,have,sign/have/183/1,The library offers help with your homework.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('accept.v.02'),False,2
6522,253,have,sign/have/183/1,Does the library offer eBooks?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('accept.v.02'),False,2
6523,254,have,sign/have/183/1,Does the library offer digital music?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('accept.v.02'),False,2
6524,255,have,sign/have/183/1,Do you offer music on CD?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('accept.v.02'),False,2
6525,256,have,sign/have/183/1,Do you offer movies on DVD?,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('accept.v.02'),False,2
6526,257,have,sign/have/183/1,We have different library events.,"['EXIST (as in ""to be alive"")', 'GOT (as in ""to have"")', 'HAD', 'HAS', 'OWN', 'POSSESS', 'POSSESSION']",Synset('take.v.35'),False,2
6527,258,have+a+good+day,sign/have+a+good+day/8194/1,,"['DAY (as in ""have a good day"")', 'GOOD DAY (as in ""have a good day"")']",,False,1
6528,259,have+not,sign/have+not/6559/1,,"['LACK (as in ""not enough"")', 'NOT ENOUGH', 'NOT HAVE', 'NOT POSSESS']",,False,4
6529,260,have+the+last+word,sign/have+the+last+word/10014/1,,[],,False,1
6530,261,hawaii,sign/hawaii/1463/1,I like to go on vacation to Hawaii for Christmas.,[],Synset('hawaii.n.02'),False,3
6531,262,hawaiian+islands,sign/hawaiian+islands/11877/1,,"['HAWAII (as in ""the state"")']",,False,1
6532,263,hawk,sign/hawk/10629/1,,[],,True,1
6533,264,hay,sign/hay/7649/1,,[],,True,1
6534,265,hay+fever,sign/hay+fever/8083/1,,[],,True,2
6535,266,haywire,sign/haywire/8723/1,,"['ASKEW', 'AWRY', 'CHAOS', 'DISORDER', 'KERFUFFLE', 'MESS (as in ""dirty or untidy"")', 'MESSY', 'RIOT']",,False,1
6536,267,hazard,sign/hazard/3587/1,,"['AT-RISK (as in ""susceptible"")', 'DANGER', 'DANGEROUS', 'ENDANGER', 'PERIL', 'PERILOUS']",,False,1
6537,268,hazel,sign/hazel/10693/1,Hazel is my best friend.,[],Synset('hazelnut.n.01'),True,1
6538,269,hazing,sign/hazing/11467/1,,"['MALTREAT (as in ""to mistreat someone or something"")', 'MALTREATMENT (as in ""to mistreat someone or something"")', 'MISTREAT (as in ""to mistreat someone or something"")', 'MUTILATE', 'PERSECUTION', 'PROSECUTE', 'PROSECUTION', 'TORMENT', 'TORTURE']",,False,1
6539,270,hazy,sign/hazy/6929/1,,"['AMBIGUOUS (as in ""unclear or inexact"")', 'BEAT AROUND THE BUSH', 'BLURRED', 'BLURRY', 'FUZZY', 'GRAY AREA', 'ILLEGIBLE', 'INNUENDO', 'OBSCURE', 'OBSCURED', 'UNCLEAR (as in ""hazy, blurred, or vague"")', 'VAGUE']",,False,1
6540,271,he,sign/he/185/1,"In 1947, Rhulin Thomas became the first deaf pilot to fly from coast‑to‑coast in the U.S. alone.","['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6541,272,he,sign/he/185/1,Sean Berdy is a deaf actor well known for acting on the TV series Switched at Birth.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6542,273,he,sign/he/185/1,William “Dummy” Hoy was a Deaf Major League Baseball player and some say he helped establish the baseball signals for safe and out calls.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6543,274,he,sign/he/185/1,Granville Redmond was a deaf artist. He was friends with Charlie Chaplin and gave him tips from ASL to use when acting in silent films.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6544,275,he,sign/he/185/1,Sir Charles Scott Sherrington was a hard of hearing scientist who received the Nobel Prize in 1932 for helping shape our understanding of the central nervous system.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6545,276,he,sign/he/185/1,Cal Rodgers was a deaf pilot. He made the first transcontinental airplane flight after crashing several times along the way.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6546,277,he,sign/he/185/1,My grandfather used to hunt for deer.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6547,278,he,sign/he/185/1,Terence Parkin is a deaf swimmer from South Africa. He won the silver medal in the Olympics in 2000.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6548,279,he,sign/he/185/1,Jeff Float is a deaf American swimmer who won a gold medal at the 1984 Olympics.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6549,280,he,sign/he/185/1,Dr. Charles Nicolle was born hearing but became deaf by the age of 20. He was the first deaf person to receive a Nobel Prize. It was for discovering that Typhus is spread by lice.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6550,281,he,sign/he/185/1,"As a young girl, Alice Cogswell, inspired her neighbor, Thomas Hopkins Gallaudet, to devote his life to educating the deaf and to create the American School for the Deaf. She and six other deaf children were the first students to attend the American School for the Deaf in 1817.","['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6551,282,he,sign/he/185/1,Ludwig van Beethoven was a famous composer from Germany who became deaf. He was still able to create and play music.,"['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
6552,283,he,sign/he/185/1,"Robert Davila served as the ninth president of Gallaudet University from 2007 to 2009. Prior to becoming the president of Gallaudet University, he was the first Deaf CEO of the National Technical Institute for the Deaf.","['HER (as in ""pointing out a female"")', 'HIM (as in ""pointing out a male"")', 'IT', 'POINT (as in ""to point"")', 'SHE', 'THEY (as in ""the singular pronoun"")', 'YOU', 'YOU ARE']",Synset('helium.n.01'),False,7
